title,link,rating,price
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",https://amazon.in/sspa/click?ie=UTF8&spc=MToyNjQwMTE3NjM0ODM2MjE2OjE3NTA3MjE1NjY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU4MTY5MzY3MjYzMjo6MTo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0ec29fff-e589-42c1-a226-6d7b30a9905a%253Aamzn1.sym.0ec29fff-e589-42c1-a226-6d7b30a9905a%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0CY2LDT1S%26pd_rd_r%3D38f0d0bd-16b9-4fbc-ad82-68d7f51f2215%26pd_rd_w%3DlvXVL%26pd_rd_wg%3D83Xnd%26pf_rd_p%3D0ec29fff-e589-42c1-a226-6d7b30a9905a%26pf_rd_r%3DS666GCWP5QVG6AM1PVM1%26qid%3D1750721566%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.2 out of 5 stars,"1,15,900"
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3MzM0NDQ2MTU5ODk2MDg6MTc1MDcyMTU3MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwNTgxNjkzNjcyNjMyOjoxOjo&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0CY2LDT1S%26pd_rd_r%3D47dbaf02-f124-41e3-984d-ed5677d33d24%26pd_rd_w%3DZwBW4%26pd_rd_wg%3DX3O1d%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3DQY32K6B5WXHP0K0EQMZZ%26qid%3D1750721572%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-18-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.2 out of 5 stars,"1,15,900"
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",https://amazon.in/sspa/click?ie=UTF8&spc=MTozNzg5NzEwNjQ0MDcwOTkyOjE3NTA3MjE2NDc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU4MTY5MzY3MjYzMjo6MTo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0CY2LDT1S%26pd_rd_r%3D8076a3ce-45ec-4674-be91-c7c4d429fc3e%26pd_rd_w%3D5EN46%26pd_rd_wg%3DAFrXM%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3DF7CMNTCGZSWM21HNZ92K%26qid%3D1750721647%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-210-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.2 out of 5 stars,"1,15,900"
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NjE5OTkxNTA5NjE2MDcyOjE3NTA3MjE2MDU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU4MTY5MzY3MjYzMjo6NDo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0CY2LDT1S%26pd_rd_r%3Dd8632cd4-4e62-4c08-9600-a48e4cb1deb0%26pd_rd_w%3Dpf44h%26pd_rd_wg%3DO1XWa%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D48RY4B003J1ND9H6DV16%26qid%3D1750721605%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-117-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.2 out of 5 stars,"1,15,900"
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",https://amazon.in/sspa/click?ie=UTF8&spc=MToyOTAyODczMjU0Mjg0MzcwOjE3NTA3MjE2MTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU4MTY5MzY3MjYzMjo6MTo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0CY2LDT1S%26pd_rd_r%3D60c1670c-cff9-471d-abbb-83717ee0fd83%26pd_rd_w%3DMqmp7%26pd_rd_wg%3D7wdFn%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D3BQHSRPQ7MT2R33TKG37%26qid%3D1750721612%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-146-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.2 out of 5 stars,"1,15,900"
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",https://amazon.in/Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_17?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.CtVc_vQJS6us9Ev6wZOSbIw7tdtxlM0EJ5OCJucaMQ3J73OtWD-1qiMDWKtx4CQx2_Y_scKUvumwDH-2hNf3E3QA7HomtYBPv7XnhH2COmf-3i-REIgJtNTgE8O99cPj1JQGS0nXyMhknz7l1UsOPbI_3XxZg9a6Ub0bQFfX0XHnNHP_j_oYOWhQD06wgVnIsYwRZtqMTSOWf_soEPGlzeJa-v2orAczQZocKALv83o.nKmCLc6RTii7EMvosjbY4QHNxVSF4GZ-bMWC2DYZf14&dib_tag=se&keywords=Laptop+i9&qid=1750721562&sprefix=laptop%2Caps%2C207&sr=8-17,4.2 out of 5 stars,"1,15,900"
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",https://amazon.in/sspa/click?ie=UTF8&spc=MTo0NDkyNTUxMzUyNDE4Nzk6MTc1MDcyMTU4NzpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwNTgxNjkzNjcyNjMyOjoxOjo&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0CY2LDT1S%26pd_rd_r%3D298b1780-b853-4d4e-88a5-c0edaf787c00%26pd_rd_w%3DDPew4%26pd_rd_wg%3DN1bVl%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D3V5RQN8JXDPJ7W9KFWN5%26qid%3D1750721587%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-66-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.2 out of 5 stars,"1,15,900"
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",https://amazon.in/sspa/click?ie=UTF8&spc=MTo0NjQwOTc0NzkzMTU2MTk2OjE3NTA3MjE2MzU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU4MTY5MzY3MjYzMjo6MTo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0CY2LDT1S%26pd_rd_r%3Dd3cfcb4a-ad58-4223-aea5-1d038f9a59ac%26pd_rd_w%3DDVE5J%26pd_rd_wg%3D2VpLR%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3DC9MX77DPXC5D6ZZBXRF4%26qid%3D1750721635%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-162-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.2 out of 5 stars,"1,15,900"
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",https://amazon.in/sspa/click?ie=UTF8&spc=MToxMTIxNTc2Njg2NDczNjY4OjE3NTA3MjE2MDE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU4MTY5MzY3MjYzMjo6Mjo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0CY2LDT1S%26pd_rd_r%3D01aa0ea7-2c8c-42a1-a708-27b7360e92e1%26pd_rd_w%3DEAGJU%26pd_rd_wg%3DCQurj%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3DXYZK31FNTVA5BHWRDVV2%26qid%3D1750721601%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-99-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.2 out of 5 stars,"1,15,900"
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",https://amazon.in/Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_17?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.CtVc_vQJS6us9Ev6wZOSbIw7tdtxlM0EJ5OCJucaMQ3J73OtWD-1qiMDWKtx4CQx2_Y_scKUvumwDH-2hNf3E3QA7HomtYBPv7XnhH2COmc1Y0quwE88eQJfSsZhgUzYm8xgkE_gv4p-aIbEWlNzb7I_3XxZg9a6Ub0bQFfX0XHnNHP_j_oYOWhQD06wgVnIsYwRZtqMTSOWf_soEPGlzeJa-v2orAczQZocKALv83o.A45V1jR2BMLUcBTDbhd8wll5LtBTnf702hiLLseC9KU&dib_tag=se&keywords=Laptop+i9&qid=1750721566&sprefix=laptop%2Caps%2C207&sr=8-17,4.2 out of 5 stars,"1,15,900"
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.5cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Intel Arc GPU/Win11/MSO 21/FHD+IR Cam/1Yr ADP Free/Grey/1.4Kg), 83D2001GIN",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1MjYwMDE3NzM1NzQzOTM0OjE3NTA3MjE1ODM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU4MTY5MzY3MjYzMjo6MTo6&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D15DEBI9LO0CQM%26cv_ct_cx%3DLaptop%2Bi9%26keywords%3DLaptop%2Bi9%26pd_rd_i%3DB0CY2LDT1S%26pd_rd_r%3Dafad2b12-4e07-4a29-a137-7bb1323c676f%26pd_rd_w%3DhPC4L%26pd_rd_wg%3DxXsdq%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D28BG8MBDAZZC67R9Y7CF%26qid%3D1750721583%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C207%26sr%3D1-50-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB,4.2 out of 5 stars,"1,15,900"
"HP OMEN Gaming, 13th Gen Intel Core i7-13620H, 8GB NVIDIA RTX 4060, 16GB DDR5, 1TB SSD, 16.1-inch(40.9cm), 144Hz, IPS, FHD Gaming Laptop, RGB Backlit KB, B&O(Win 11, Office 21, Black, 2.35kg) wd0012TX",https://amazon.in/HP-i7-13620H-16-1-inch-Speakers-wd0012TX/dp/B0D2DFZL3K/ref=sr_1_209?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.49B2vQVLutL488BqwV2Q8xayidvH6JkqjmDmx7q9VQHsiUHWyt5rvrqvgJTRXu5T4EoZUIqLNOyJLuLp_D-zLYrpzz07SGhRAUwqfPjzcSCrCJEaAObuaHyZBeAeH24nUC9pOXlfs2Y4HG5Cpknx60FP5uyJ0b-y1ueiNwyTEgvU1SpB0IbuTPYzeyO4eZkL4XIIxdxoPThAAZ5eC3g0pkbGy6uP_9T9rN9uZY8hvzk.s2i2nbntk0QtYhsl7GgBVMJrC9G2YNW9RTsmXbknXVA&dib_tag=se&keywords=Laptop+i9&qid=1750721643&sprefix=laptop%2Caps%2C207&sr=8-209,3.8 out of 5 stars,"1,15,000"
"Lenovo LOQ Intel Core i7-14700HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/1TB SSD/Win 11/NVIDIA GeForce RTX 4060 8GB Graphics/100% sRGB/Office 21/1Yr ADP Free/Grey/2.4Kg), 83DV00BEIN",https://amazon.in/Lenovo-i7-14700HX-300Nits-Graphics-83DV00BEIN/dp/B0CX8SF49C/ref=sr_1_62?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.DHDa_XMmVE6xSkphu8kG6wIzfWD9tu8U0JjP2ctIq8oshk6ejJ8GzUI_bqZp5AQFL_2XgrcQ4wuMtOw57z4z5hiGy8oAbKu4uXtE_FpCkS3HALLedm_8AJUd6_0OJOKMNWDPE_1Wtuy_fWsTT2VRDDWhrcQSTyM-uQUlXnI4R5RhbCTIve7OsxWqYBxr1KJmE1ZrzHCsm8A4l8iIW2O0Z5fPaVGgq3BPW4P1XYlMW-c.paeK3WuO_qoOCeg01n9kkyKN4jOWjHPyVZTkMU9PVEs&dib_tag=se&keywords=Laptop+i9&qid=1750721583&sprefix=laptop%2Caps%2C207&sr=8-62,4.3 out of 5 stars,"1,14,990"
"ASUS ROG Strix G16 13th Gen,Intel Core i7-13650HX Gaming Laptop(NVIDIA RTX 4050-6GB/140W TGP/16GB/1TB/FHD+/16""/165Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/2.50 Kg)G614JU-N4200WS",https://amazon.in/ASUS-i7-13650HX-4050-6GB-Windows-G614JU-N4200WS/dp/B0DSLG3HBG/ref=sr_1_84?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.WWSHczifcvvuADa-kTIh3QW_LlSjhDb8NF2mc9Lr7fHLcvRTtuPARgdroPCBxsUaxGso_jB6KKVCoTTyIB2HVHPCG2s_4NwBdJwrBQIryknFFnZTUyEIT826A_AJ1hoLa61GkqvYtDekSPCGpDtOGIr2XpcC1cpdDlUNu0Bpknf0cTNb8nw-RX9pQodO5SaWG6IKGc1biKuXfsxJuLBn90_a7KW92AEHIdq03Kw1WTU.u596WSkSYp3bJmHna159OMFGkAPlUx-QJRNf_3MdXwc&dib_tag=se&keywords=Laptop+i9&qid=1750721594&sprefix=laptop%2Caps%2C207&sr=8-84,N/A,"1,13,990"
"Lenovo Yoga Slim 7 Aura Edition Intel Core Ultra 5 228V,Copilot+ AI PC(32GB RAM/1TB SSD/14(35.5cm) WUXGA OLED AI Now/40 Tops/Windows 11/Office Home 2024/1Yr ADP/Grey/1.19Kg), 83JX001LIN AI Laptop",https://amazon.in/Lenovo-Copilot-35-5cm-Windows-83JX001LIN/dp/B0F5Q948M5/ref=sr_1_93?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.WWSHczifcvvuADa-kTIh3QW_LlSjhDb8NF2mc9Lr7fHLcvRTtuPARgdroPCBxsUaxGso_jB6KKVCoTTyIB2HVHPCG2s_4NwBdJwrBQIryknFFnZTUyEIT826A_AJ1hoLa61GkqvYtDekSPCGpDtOGIr2XpcC1cpdDlUNu0Bpknf0cTNb8nw-RX9pQodO5SaWG6IKGc1biKuXfsxJuLBn90_a7KW92AEHIdq03Kw1WTU.u596WSkSYp3bJmHna159OMFGkAPlUx-QJRNf_3MdXwc&dib_tag=se&keywords=Laptop+i9&qid=1750721594&sprefix=laptop%2Caps%2C207&sr=8-93,4.6 out of 5 stars,"1,13,490"
"ASUS ROG Strix G16 13th Gen, Intel Core i7-13650HX Gaming Laptop(NVIDIA RTX 4050-6GB/140W RGP/16GB RAM/1TB SSD/FHD+/16""/165Hz/RGB KB/90WHr/Windows 11/Office 2021/Eclipse Gray/2.50 Kg) G614JU-N3200WS",https://amazon.in/ASUS-Battery-i7-13650HX-Windows-G614JU-N3200WS/dp/B0C4TVHMR9/ref=sr_1_91?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.WWSHczifcvvuADa-kTIh3QW_LlSjhDb8NF2mc9Lr7fHLcvRTtuPARgdroPCBxsUaxGso_jB6KKVCoTTyIB2HVHPCG2s_4NwBdJwrBQIryknFFnZTUyEIT826A_AJ1hoLa61GkqvYtDekSPCGpDtOGIr2XpcC1cpdDlUNu0Bpknf0cTNb8nw-RX9pQodO5SaWG6IKGc1biKuXfsxJuLBn90_a7KW92AEHIdq03Kw1WTU.u596WSkSYp3bJmHna159OMFGkAPlUx-QJRNf_3MdXwc&dib_tag=se&keywords=Laptop+i9&qid=1750721594&sprefix=laptop%2Caps%2C207&sr=8-91,4.0 out of 5 stars,"1,12,900"
"HP ZBOOK Firefly 16inch/ Intel i7 1255U/ 32GB RAM 4800MHz DDR5(32 * 1), 512 GB NVME/FPR/Backlight/Win 11 PRO / 1 Yr 11 Month Warranty (6K386AV)",https://amazon.in/HP-Firefly-Backlight-Warranty-6K386AV/dp/B0DQ4955LY/ref=sr_1_223?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.qOnHqRD6ogQdAaBdYjMm4jCIaEOEJukTATi_pvT1h649rqatulSmIWnBIi04y5osGzq4b8hAZT2clEGyaermASNhXBSEDtOFmpNf-VhwoEV32nrt8tL4DAlJlL3Kg4wwTt5_F-BQOE_QjapP-xFoSRB5xLei-UBhZxUTcQxHgZu1mOA-l9--6ElQxe_6kimnWFN8iUwyRyHHxujIHmudcXaN7XzpsD4hAu54H6Q6im0.1FdprAAnVTiuCrhxLfyzjFSwOId7sXNf7py-5EWhWwI&dib_tag=se&keywords=Laptop+i9&qid=1750721647&sprefix=laptop%2Caps%2C207&sr=8-223,N/A,"1,11,250"
"HP OMEN Gaming, 14th Gen Intel Core i7-14650HX, 8GB NVIDIA RTX 4060,16GB DDR5, 1TB SSD, 16.1-inch (40.9 cm), FHD, IPS, Gaming Laptop, 144Hz, RGB Backlit KB (Win 11, Office 21, Black, 2.39 kg) wf1150TX",https://amazon.in/HP-i7-14650HX-16-1-inch-Backlit-wf1150TX/dp/B0DNKL7T46/ref=sr_1_70?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.rUDnItKqaiDaAjOJr-Z2ecS9xuP7UrVkhXo5azXwUYfqLmewOmUTt0NDEDGYhWxjTUzX0WoY7qf8EKQMDi6NrRtdaze-bNv5a8c7H4P6laKNsZGn_4KojqIMCbd2B97Z5M2mcfR_I7rWvrphPTZZaJGc2_HyxIWCbsMvL86TeUHyVYVJsomE0A5doBIaRWt4GJZn1QfAF_IOFBvf30OBCMMWACKPBVvsun5mcwYRpP0.Db_I8X9FnJM6d8SjvP-nSNV3XEo2XdlqVV6nScYKxNg&dib_tag=se&keywords=Laptop+i9&qid=1750721587&sprefix=laptop%2Caps%2C207&sr=8-70,3.4 out of 5 stars,"1,11,100"
"Lenovo Yoga Slim 7 AMD Ryzen AI 7 350, Copilot+ AI PC(32GB RAM/1TB SSD/14""(35.5cm)WUXGA OLED/AI Now/50 TOPS/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Teal/1.19Kg), 83JY000UIN AI Laptop",https://amazon.in/Lenovo-Copilot-Windows-Keyboard-83JY000UIN/dp/B0F4XH6N9D/ref=sr_1_85?crid=15DEBI9LO0CQM&dib=eyJ2IjoiMSJ9.WWSHczifcvvuADa-kTIh3QW_LlSjhDb8NF2mc9Lr7fHLcvRTtuPARgdroPCBxsUaxGso_jB6KKVCoTTyIB2HVHPCG2s_4NwBdJwrBQIryknFFnZTUyEIT826A_AJ1hoLa61GkqvYtDekSPCGpDtOGIr2XpcC1cpdDlUNu0Bpknf0cTNb8nw-RX9pQodO5SaWG6IKGc1biKuXfsxJuLBn90_a7KW92AEHIdq03Kw1WTU.u596WSkSYp3bJmHna159OMFGkAPlUx-QJRNf_3MdXwc&dib_tag=se&keywords=Laptop+i9&qid=1750721594&sprefix=laptop%2Caps%2C207&sr=8-85,5.0 out of 5 stars,"1,10,990"
